YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201901,132642,793708,2,0,"N","MEXICO BEACH",29.94,-85.41,2956400,8524600
201901,132642,803186,1,2.24,"W","(PAM)TYNDALL AFB",30.0716,-85.6074,304296,8536444
201901,132642,803186,2,1.76,"WNW","(PAM)TYNDALL AFB",30.0794,-85.5974,304764,8535844
201901,132642,803187,1,.91,"SE","SPRINGFIELD",30.15,-85.59,309000,8535400
201901,132642,803188,1,1.91,"ESE","KYNESVILLE",30.72,-85.32,3043200,8519200
201901,132642,803189,1,2.25,"SW","(MAI)MARIANNA MUNICIPAL ARPT",30.81,-85.21,3048600,8512600
201901,132642,803190,1,.69,"N","CHASON",30.54,-85.19,3032400,8511400
201901,132642,803191,1,.69,"N","SCOTTS FERRY",30.3,-85.13,3018000,857800
201901,132642,803192,1,.91,"NW","QUINCY",30.59,-84.58,3035400,8434800
201901,132642,803332,1,1.31,"SSW","PANAMA CITY",30.152,-85.667,309120,8540020
201901,132643,803193,1,.59,"NE","BAINBRIDGE",30.9066,-84.5636,3054396,8433816
201901,132643,803194,1,0,"N","BOYDVILLE",30.88,-84.35,3052800,8421000
201901,132643,803194,2,0,"N","PINE PARK",30.85,-84.1,3051000,846000
201901,132644,794590,1,10.64,"NNE","PANAMA CITY BEACH",30.36,-85.8,3021600,8548000
201901,132644,794592,1,2.39,"W","PANAMA CITY BEACH",30.21,-85.88,3012600,8552800
201901,132644,794593,1,2.39,"W","PANAMA CITY BEACH",30.21,-85.88,3012600,8552800
201901,132644,794595,1,2.55,"WNW","PANAMA CITY BEACH",30.2274,-85.8778,3013644,8552668
201901,132644,794598,1,11.08,"ESE","PANAMA CITY BEACH",30.152,-85.667,309120,8540020
201901,132644,794600,1,13.57,"NW","MEXICO BEACH",30.07,-85.58,304200,8534800
201901,132644,794601,1,6.82,"SSE","APALACHICOLA",29.6267,-84.943,2937602,8456580
201901,132649,793714,1,9.19,"WNW","HARRISBURG",36.3982,-117.2815,3623892,11716890
201901,132649,793714,2,9.18,"WNW","HARRISBURG",36.4008,-117.2806,3624048,11716836
201901,132649,793714,3,9.13,"WNW","HARRISBURG",36.4008,-117.2796,3624048,11716776
201901,132649,793714,4,9.11,"WNW","HARRISBURG",36.3984,-117.28,3623904,11716800
201901,132649,793718,1,3.07,"SSE","KEELER",36.4396,-117.8471,3626376,11750826
201901,132649,793718,2,5.42,"SSE","KEELER",36.4097,-117.8265,3624582,11749590
201901,132649,793718,3,5.35,"SE","KEELER",36.425,-117.8023,3625500,11748138
201901,132649,793718,4,3.08,"SE","KEELER",36.4515,-117.8273,3627090,11749638
201901,132649,793719,1,.86,"WNW","OLANCHA",36.2866,-118.0131,3617196,118786
201901,132649,793719,2,.42,"W","OLANCHA",36.2803,-118.0076,3616818,118456
201901,132649,793719,3,.19,"WNW","OLANCHA",36.2813,-118.003,3616878,118180
201901,132649,793719,4,.77,"NW","OLANCHA",36.2883,-118.0093,3617298,118558
201901,132680,805292,1,1.38,"S","ELLIOT XRDS",34.6,-85.78,3436000,8546800
201901,132680,805292,2,1.69,"WSW","ELLIOT XRDS",34.6091,-85.8067,3436546,8548402
201901,132680,805292,3,2.19,"NNE","SYLVANIA",34.5984,-85.8129,3435904,8548774
201901,132680,805292,4,1.95,"S","ELLIOT XRDS",34.592,-85.7845,3435520,8547070
201901,132680,805293,1,1.12,"NE","WOODVILLE",34.6426,-86.2677,3438556,8616062
201901,132680,805293,2,.88,"NNE","WOODVILLE",34.6425,-86.2769,3438550,8616614
201901,132680,805293,3,.25,"SSE","WOODVILLE",34.6265,-86.2788,3437590,8616728
201901,132680,805293,4,.75,"E","WOODVILLE",34.6284,-86.267,3437704,8616020
201901,132680,805294,1,3.25,"SSE","NEEL",34.43,-87.02,3425800,871200
201901,132680,805294,2,3.63,"S","OAK RIDGE",34.428,-87.0088,3425680,87528
201901,132680,805294,3,3.25,"N","MASSEY",34.417,-87.0178,3425020,871068
201901,132680,805294,4,2.91,"E","DANVILLE",34.4247,-87.0293,3425482,871758
201901,132680,805295,1,1.7,"E","GREENBRIER",34.67,-86.82,3440200,8649200
201901,132680,805295,2,2.18,"E","GREENBRIER",34.6694,-86.8117,3440164,8648702
201901,132680,805295,3,2.23,"E","GREENBRIER",34.6729,-86.8109,3440374,8648654
201901,132680,805295,4,1.66,"E","GREENBRIER",34.6733,-86.8211,3440398,8649266
201901,132680,805296,1,.57,"W","DAWSON",34.3,-85.94,3418000,8556400
201901,132680,805296,2,.32,"W","DAWSON",34.2998,-85.9355,3417988,8556130
201901,132680,805296,3,.36,"WNW","DAWSON",34.3028,-85.9352,3418168,8556112
201901,132680,805296,4,.55,"WNW","DAWSON",34.3032,-85.9389,3418192,8556334
201901,132681,794461,1,.41,"NE","MACKSBURG",39.6342,-81.4644,3938052,8127864
201901,132681,794461,2,.68,"ENE","MACKSBURG",39.6354,-81.4592,3938124,8127552
201901,132681,794461,3,.76,"NE","ELBA",39.6064,-81.4085,3936384,8124510
201901,132681,794461,4,1,"ESE","WHIPPLE",39.5152,-81.4023,3930912,8124138
201901,132681,794461,5,.93,"SW","WHIPPLE",39.5119,-81.434,3930714,8126040
201901,132681,794466,1,11.47,"SE","CENTERVILLE",39.5054,-81.4876,3930324,8129256
201901,132681,794466,2,10.7,"SE","CENTERVILLE",39.5417,-81.465,3932502,8127900
201901,132681,794466,3,4.46,"SE","CENTERVILLE",39.582,-81.5739,3934920,8134434
201901,132681,794466,4,3.81,"SSW","CENTERVILLE",39.5772,-81.6504,3934632,8139024
201901,132681,794466,5,3.53,"NE","BROKAW",39.5586,-81.6751,3933516,8140506
201901,132681,794466,6,4.53,"E","BROKAW",39.535,-81.6453,3932100,8138718
201901,132681,794471,1,1.56,"SSE","MIDWAY",39.0981,-81.9935,395886,8159610
201901,132681,794471,2,2.33,"WNW","SUCCESS",39.1377,-81.8724,398262,8152344
201901,132681,794471,3,.21,"N","LONG BOTTOM",39.083,-81.8198,394980,8149188
201901,132681,794471,4,1.69,"WSW","BASHAN",39.0368,-81.8966,392208,8153796
201901,132681,794483,1,.58,"ESE","SALEM HALL",39.5672,-81.1098,3934032,816588
201901,132681,794483,2,1.68,"NNW","WINGETT RUN",39.5707,-81.2465,3934242,8114790
201901,132681,794483,3,.91,"NNW","MOSS RUN",39.481,-81.3292,3928860,8119752
201901,132681,794483,4,.44,"ESE","FAY",39.4678,-81.2724,3928068,8116344
201901,133275,797355,3,.32,"E","PRESTON",38.8295,-123.0141,3849770,123846
201901,133275,797355,4,.3,"E","PRESTON",38.8294,-123.0145,3849764,123870
201901,133275,797356,1,.66,"N","SANITARIUM",38.5395,-122.4688,3832370,12228128
201901,133275,797356,2,.66,"N","SANITARIUM",38.5395,-122.4686,3832370,12228116
201901,133275,797356,3,.65,"N","SANITARIUM",38.5393,-122.4686,3832358,12228116
201901,133275,797356,4,.65,"N","SANITARIUM",38.5394,-122.4688,3832364,12228128
201901,133275,797357,1,.95,"WNW","BURBANK",37.3337,-121.9367,3720022,12156202
201901,133275,797357,2,.94,"WNW","BURBANK",37.3339,-121.9364,3720034,12156184
201901,133275,797357,3,.91,"WNW","BURBANK",37.3336,-121.936,3720016,12156160
201901,133275,797357,4,.92,"WNW","BURBANK",37.3336,-121.9362,3720016,12156172
201901,133275,797364,1,4.84,"S","SCHELLVILLE ARPT",38.15,-122.45,389000,12227000
201901,133275,797364,2,4.83,"S","SCHELLVILLE ARPT",38.15,-122.4496,389000,12226976
201901,133275,797364,3,4.84,"S","SCHELLVILLE ARPT",38.1499,-122.4498,388994,12226988
201901,133275,797364,4,4.84,"S","SCHELLVILLE ARPT",38.1499,-122.4499,388994,12226994
201901,133275,797366,1,.48,"SW","PT REYES STATION",38.0643,-122.805,383858,12248300
201901,133275,797366,2,.49,"SW","PT REYES STATION",38.0641,-122.805,383846,12248300
201901,133275,797366,3,.5,"SW","PT REYES STATION",38.0642,-122.8053,383852,12248318
201901,133275,797366,4,.49,"SW","PT REYES STATION",38.0643,-122.8052,383858,12248312
201901,133275,797367,1,3.61,"NE","MISSION SPGS",37.1,-121.9764,376000,12158584
201901,133275,797367,2,3.61,"NE","MISSION SPGS",37.0998,-121.9762,375988,12158572
201901,133275,797367,3,3.59,"NE","MISSION SPGS",37.0998,-121.9767,375988,12158602
201901,133275,797367,4,3.59,"NE","MISSION SPGS",37.1,-121.9768,376000,12158608
201901,133275,797369,1,1.67,"N","ATHERTON",37.4941,-122.2285,3729646,12213710
201901,133275,797369,2,1.66,"N","ATHERTON",37.494,-122.2287,3729640,12213722
201901,133275,797369,3,1.66,"N","ATHERTON",37.494,-122.2289,3729640,12213734
201901,133275,797369,4,1.67,"N","ATHERTON",37.4941,-122.2288,3729646,12213728
201901,133275,797370,1,1.3,"E","VALLEY FORD",38.3165,-122.8965,3818990,12253790
201901,133275,797370,2,1.29,"ESE","VALLEY FORD",38.3164,-122.8967,3818984,12253802
201901,133275,797370,3,1.31,"ESE","VALLEY FORD",38.3163,-122.8964,3818978,12253784
201901,133275,797370,4,1.31,"E","VALLEY FORD",38.3164,-122.8963,3818984,12253778
201901,133275,797372,1,.56,"WSW","SCHELLVILLE",38.2458,-122.4388,3814748,12226328
201901,133275,797372,2,.93,"WSW","SCHELLVILLE",38.2446,-122.4457,3814676,12226742
201901,133275,797372,3,.91,"WSW","SCHELLVILLE",38.2453,-122.4458,3814718,12226748
201901,133275,797372,4,.59,"WSW","SCHELLVILLE",38.246,-122.4395,3814760,12226370
201901,133275,797377,1,1.93,"SSE","EMERYVILLE",37.8244,-122.266,3749464,12215960
201901,133275,797377,2,1.93,"SSE","EMERYVILLE",37.8245,-122.2656,3749470,12215936
201901,133275,797377,3,1.95,"SSE","EMERYVILLE",37.8242,-122.2657,3749452,12215942
201901,133275,797377,4,1.94,"SSE","EMERYVILLE",37.8242,-122.2659,3749452,12215954
201901,133275,797378,1,1.26,"N","NILES",37.5981,-121.9468,3735886,12156808
201901,133275,797378,2,1.23,"N","NILES",37.5977,-121.9468,3735862,12156808
201901,133275,797378,3,1.24,"N","NILES",37.5978,-121.947,3735868,12156820
201901,133275,797378,4,1.25,"N","NILES",37.598,-121.947,3735880,12156820
201901,133275,797380,1,1.94,"W","SARATOGA",37.2751,-122.0648,3716506,1223888
201901,133275,797380,2,1.95,"W","SARATOGA",37.2753,-122.0649,3716518,1223894
201901,133275,797380,3,1.96,"W","SARATOGA",37.2752,-122.0651,3716512,1223906
201901,133275,797380,4,1.96,"W","SARATOGA",37.2751,-122.065,3716506,1223900
201901,133275,797382,1,2.33,"NE","SAN FRANCISCO",37.7727,-122.4185,3746362,12225110
201901,133275,797382,2,2.32,"NE","SAN FRANCISCO",37.7727,-122.4187,3746362,12225122
201901,133275,797382,3,2.31,"NE","SAN FRANCISCO",37.7723,-122.4186,3746338,12225116
201901,133275,797382,4,2.31,"NE","SAN FRANCISCO",37.7723,-122.4184,3746338,12225104
201901,133275,797383,1,.41,"SW","REDWOOD ESTATES",37.1451,-121.9843,378706,12159058
201901,133275,797383,2,.4,"SW","REDWOOD ESTATES",37.1453,-121.9843,378718,12159058
201901,133275,797383,3,.41,"SW","REDWOOD ESTATES",37.1452,-121.9846,378712,12159076
201901,133275,797383,4,.42,"SW","REDWOOD ESTATES",37.145,-121.9844,378700,12159064
201901,133275,797384,1,3.3,"ENE","SAN FRANCISCO",37.7641,-122.3922,3745846,12223532
201901,133275,797384,2,3.29,"ENE","SAN FRANCISCO",37.7642,-122.3924,3745852,12223544
201901,133275,797384,3,3.3,"ENE","SAN FRANCISCO",37.7642,-122.3923,3745852,12223538
201901,133275,797384,4,3.3,"ENE","SAN FRANCISCO",37.7642,-122.3922,3745852,12223532
201901,133275,797394,1,.98,"WNW","SAUSALITO",37.8568,-122.4958,3751408,12229748
201901,133275,797394,2,.9,"WNW","SAUSALITO",37.8563,-122.4946,3751378,12229676
201901,133275,797394,3,.91,"WNW","SAUSALITO",37.8562,-122.4947,3751372,12229682
201901,133275,797394,4,.97,"WNW","SAUSALITO",37.8566,-122.4958,3751396,12229748
201901,133275,797402,1,2,"E","HEALDSBURG",38.62,-122.833,3837200,12249980
201901,133275,797402,2,1.68,"NE","BAILHACHE",38.6201,-122.8326,3837206,12249956
201901,133275,797402,3,1.68,"NE","BAILHACHE",38.6202,-122.8327,3837212,12249962
201901,133275,797402,4,1.67,"NNE","BAILHACHE",38.6201,-122.8329,3837206,12249974
201901,133275,797437,1,5.2,"ENE","MISSION SPGS",37.1092,-121.9495,376552,12156970
201901,133275,797437,2,5.19,"ENE","MISSION SPGS",37.109,-121.9495,376540,12156970
201901,133275,797437,3,5.2,"ENE","MISSION SPGS",37.1089,-121.9492,376534,12156952
201901,133275,797437,4,5.21,"ENE","MISSION SPGS",37.109,-121.9491,376540,12156946
201901,133275,797444,1,6.05,"NNE","MISSION SPGS",37.1541,-121.9991,379246,12159946
201901,133275,797444,2,6.03,"NNE","MISSION SPGS",37.1537,-121.9988,379222,12159928
201901,133275,797444,3,6.02,"NNE","MISSION SPGS",37.1536,-121.9992,379216,12159952
201901,133275,797444,4,6.04,"NNE","MISSION SPGS",37.154,-121.9994,379240,12159964
201901,133275,797445,1,1,"NNW","NILES",37.5939,-121.9553,3735634,12157318
201901,133275,797445,2,.98,"NNW","NILES",37.5937,-121.9548,3735622,12157288
201901,133275,797445,3,.96,"NNW","NILES",37.5932,-121.9553,3735592,12157318
201901,133275,797445,4,.98,"NNW","NILES",37.5934,-121.9558,3735604,12157348
201901,133275,797448,1,2.64,"SSW","DANVILLE",37.7977,-122.0259,3747862,1221554
201901,133275,797448,2,2.66,"SSW","DANVILLE",37.7975,-122.0259,3747850,1221554
201901,133275,797448,3,2.65,"SSW","DANVILLE",37.7975,-122.0256,3747850,1221536
201901,133275,797448,4,2.64,"SSW","DANVILLE",37.7976,-122.0257,3747856,1221542
201901,133275,797452,1,1.92,"E","SCHELLVILLE",38.2532,-122.3948,3815192,12223688
201901,133275,797459,1,1.54,"SSW","MIRABELL PARK",38.4787,-122.9085,3828722,12254510
201901,133275,797459,2,1.53,"SSW","MIRABELL PARK",38.4788,-122.9081,3828728,12254486
201901,133275,797459,3,1.55,"SSW","MIRABELL PARK",38.4785,-122.908,3828710,12254480
201901,133275,797459,4,1.55,"SSW","MIRABELL PARK",38.4785,-122.9083,3828710,12254498
201901,133275,797465,1,.73,"SSW","AGUA CALIENTE",38.3105,-122.4857,3818630,12229142
201901,133275,797465,2,.73,"SSW","AGUA CALIENTE",38.3103,-122.4854,3818618,12229124
201901,133275,797465,3,.74,"SSW","AGUA CALIENTE",38.3102,-122.4856,3818612,12229136
201901,133275,797465,4,.74,"SSW","AGUA CALIENTE",38.3104,-122.4859,3818624,12229154
201901,133297,797541,1,2,"E","PLEASANTON",37.67,-121.8434,3740200,12150604
201901,133297,797542,1,1,"S","REDWOOD CITY",37.4655,-122.27,3727930,12216200
201901,133354,797907,1,0,"N","SHAWNEETOWN",37.7,-88.13,3742000,887800
201901,133354,797907,2,2.99,"E","BOWLESVILLE",37.6632,-88.1661,3739792,889966
201901,133354,797907,3,2.88,"SSW","SHAWNEETOWN",37.6626,-88.1534,3739756,889204
201901,133354,797907,4,.31,"S","SHAWNEETOWN",37.6955,-88.1293,3741730,887758
201901,133354,797908,1,0,"N","GOLCONDA",37.37,-88.48,3722200,8828800
201901,133354,797908,2,1.78,"S","GOLCONDA",37.3445,-88.4838,3720670,8829028
201901,133354,797908,3,1.71,"SSW","GOLCONDA",37.3469,-88.491,3720814,8829460
201901,133354,797908,4,.33,"W","GOLCONDA",37.3698,-88.486,3722188,8829160
201901,133354,797911,1,0,"N","BROOKPORT",37.12,-88.63,377200,8837800
201901,133354,797911,2,2.87,"ESE","METROPOLIS",37.1412,-88.6791,378472,8840746
201901,133354,797911,3,0,"N","METROPOLIS",37.15,-88.73,379000,8843800
201901,133354,797911,4,.87,"SSE","METROPOLIS",37.1378,-88.7258,378268,8843548
